date,time,Annotated tweet,Class,Your class label
10/16/2012,PM 9:43:07,@BorowitzReport  Romney  can't tell people to go fuck themselves.. masturbation is against his  religion ,-1,
10/16/2012,PM 9:43:10, Romney  got that  ass  beat  tonight,-1,
10/16/2012,PM 9:43:14,Ann  Romney  didn't look  happy  at end of debate. Even she looked a little rattled. #latism,0,
10/16/2012,PM 9:43:31,"Michelle Obama, Ann Romney; who wore it best? Just kidding, we all know Lady  Obama  is  bangin'. ",0,
10/16/2012,PM 9:43:34,@P_Gimme_ TRUE! Lol  Romney  got  killed ,-1,
10/16/2012,PM 9:43:35, fck   Romney  #nbcpolitics,-1,
10/16/2012,PM 9:43:41, Romney   won  this Debate too-unless you are blind to a liar,1,
10/16/2012,PM 9:43:41, Romney  couldn't/didn't even answer how he would pay for 5 trillion in  tax  cuts. #debates,0,
10/16/2012,PM 9:43:44,"Woah Woah woah. The man said he thinks  Romney  had a SOLID  debate.  He went around questions. Thats not solid, thats...rigid..>o>",-1,
10/16/2012,PM 9:43:45,"@edshow Obama won this hands down! He was superb and  Romney  just proved he is a bully, rude, and  wrong! ",-1,
10/16/2012,PM 9:43:47,Honestly  Romney  will do and say anything he can to get himself into office. He doesn't care about YOU or US. He cares about HIS  money. ,-1,
10/16/2012,PM 9:43:52,Lmao.. his salty ass RT @BONES_BONES: I think somebody from  china  fucked #Romney  wife  because he can't stand #china,-1,
10/16/2012,PM 9:44:05,My reach-across-the-aisle moment:  love  Ann Romney's nail  color!  #debates #Tiffanyblue,1,
10/16/2012,PM 9:44:06,@LoniSwain Obama took that.  Romney  was helping setting up his own funeral. Romney needs to do his homework and  practice  his speech more.,-1,
10/16/2012,PM 9:44:08,Debat .. RT for Romney  <<<  fav  for  Obama  ..,-1,
10/16/2012,PM 9:44:10," Romney   cares  about 100% of Americans. He just doesn't consider anybody non-white, non-straight, or non-male an American.",-1,
10/16/2012,PM 9:44:10,Another 2 on 1 Debate tonite...same result  though...Romney/Ryan   win  #Debates,1,
10/16/2012,PM 9:44:13,I swear if Romney win we'll be picking cotton n tryna  build  a new Underground  Railroad ,0,
10/16/2012,PM 9:44:14,Romney's  tie   wins.  Just saying,1,
10/16/2012,PM 9:44:16,"Governor  Romney  doesn't want to  settle.  Well neither do I. I won't settle for a classist conservative, I want a real president #TeamBarack",1,
10/16/2012,PM 9:44:17,I think  Romney   for   got  who he was up against...he's from ChicaGo!,0,
10/16/2012,PM 9:44:26,I cant believe  Romney  said he looked at a binder of  women  and NOBODY made a mormon reference. #Debate,-1,
10/16/2012,PM 9:44:40, Obama's   performance  tonight was like a Slam Dunk with his nuts all on Romney face!!!,-1,
10/16/2012,PM 9:44:42,You can feel and sense the  Romney   loss  on stage. Don't matter what bobbleheads say. #deabate2012,-1,
10/16/2012,PM 9:44:43," Romney,  Get your  life   together. ",0,
10/16/2012,PM 9:44:46,I have a mild obsession with Ann Romney. I've already voted so now I'm  focusing  on the First  Lady.  #priorities,0,
10/16/2012,PM 9:44:48,Romney wife  hair  is  dry ,0,
10/16/2012,PM 9:44:49,All I need is a combination of  Romney  and  Obama  to  vote...  #undecided,0,
10/16/2012,PM 9:44:56,Over all I think  Obama  came across more  genuine  than Romney it was brutal damn! #ThatWasDeep,-1,
10/16/2012,PM 9:44:59,Two parent families raising kids will help our kids have a better future. Parents need to raise their kids. (Great debate  point   Romney) ,1,
10/16/2012,PM 9:45:20,I'm 13 and I know that  Romney  and Obama are just  lying  to us! They don't even answer the real question that is being asked#ihatepolitics,-1,
10/16/2012,PM 9:45:23,Pretty sure  Romney   contradicted  himself multiple times.. #nbcpolitics #PresidentialDebate @WilliamRHyde,-1,
10/16/2012,PM 9:45:24,@andrew_buelow  Romney  is a business man. He may not help  everything  but he will help the debt/economy,2,
10/16/2012,PM 9:45:32,Clearly  Romney  doesn't know his own  plans  or  understand  what he's saying.,-1,
10/16/2012,PM 9:45:32, Romney  throwing  god  in there..... they'll do anything for a vote,-1,
10/16/2012,PM 9:45:34," Obama  baller and easily  won  tonight. Loved seeing Romney slip up, this was another big turning point #Obama2012",-1,
10/16/2012,PM 9:45:47,I don't think  Romney  was as  terrible  as Obama was in the first debate. But it sure felt like he got  whupped. ,2,
10/16/2012,PM 9:46:01,I don't know how  Obama  can keep from  punching  Romney in the face. same mom,-1,
10/16/2012,PM 9:46:02,"@HunterMintz 1.Romney lies 2.Obama has reduced the national Debt (proven) 3.the 47% thing I only have three, but  they  both had great  points. ",2,
10/16/2012,PM 9:46:09,I WISH someone says  Romney   won  tonight's debate....,1,
10/16/2012,PM 9:46:12,Michelle Obama and Anne Romney are wearing the same exact color.  Let's debate  who   wore  it better. #bitchstolemylook @e_FashionPolice,0,
10/16/2012,PM 9:46:14,@KrystalBall1 i'm liking what I see.  Romney  has  doubled  back countless times on his own bs.,-1,
10/16/2012,PM 9:46:15, Romney  is  RUDE  though if that was me up there I'd drop that mic and go karate chop that nigga in the throat,-1,
10/16/2012,PM 9:46:23,"It makes me soooo mad when  Obama   interupts  Romney. Punch him in the face Romney, you could take him.",1,
10/16/2012,PM 9:46:46, Romney  will be just  like   bush ,-1,
10/16/2012,PM 9:46:50,Is the reason Governor  Romney  keeps his  plans  a secret because theyre TOO good? -Obama #teamhonesty,-1,
10/16/2012,PM 9:47:03,Getting called out by Candy Crowley has to be a new low for Romney.  Obama   wins  round 2 #CSPAN2012,-1,
10/16/2012,PM 9:47:04,Did  Romney  get his BINDER of  women  from Heidi Fleiss???@cnnbrk,-1,
10/16/2012,PM 9:47:16,"One clear fact we saw in this debate tonight,  Romney  and  Obama  do not  #like  each other?!",0,
10/16/2012,PM 9:47:21,@kumailn I'm a Romney and  Obama  is a  lying  loser!,1,
10/16/2012,PM 9:47:22,No one made a big deal cause  Romney  is a  bitch. ,-1,
10/16/2012,PM 9:47:28, Obama  once again  murdered  Romney in the Debate Tonight !! #Obama2012,-1,
10/16/2012,PM 9:47:31,My thing is  Michelle  Obama was  dressed  professionally . Mrs.  Romney  wants to walk out there with some gray nails .,2,
10/16/2012,PM 9:47:31,@PattyBrat_ hell yeah!  Romney's  wife is  busted  as fuck! And she know she copied Michelle's pink fit!,-1,
10/16/2012,PM 9:47:34, Romney  taking shots at  China  like they don't have missiles pointed at the US just waiting... stfu,-1,
10/16/2012,PM 9:47:39,"If  Romney  was president, he could do something  worse  than Obama but people would still say he did a  good  job",2,
10/16/2012,PM 9:47:41,"@AveryS2000 He did, G! I disagree on Crowley tho! Alot of softballs to Romney she pitched! Great  debate  for  Obama. ",-1,
10/16/2012,PM 9:47:55,I honestly think  Romney  spent a few says hanging out with  Bush...  The dude was making no sense whatsoever... Lmao,-1,
10/16/2012,PM 9:47:57,They said  Obama  didn't  knock  Romney out this debate ....??Yes he did,-1,
10/16/2012,PM 9:47:58," Romney  been talking about creating jobs to boost unemployment but said ""government doesn't create  jobs""  #ImDone",-1,
10/16/2012,PM 9:48:07,"i just want  Obama  to  punch  the S#!+* out of Romney, Lawd!!!",-1,
10/16/2012,PM 9:48:10,@JedediahBila @pjtv Obama always gets more time to talk but  Romney  still  wins  again! #RomneyWon,1,
10/16/2012,PM 9:48:14,@HuffPostLive  Romney   win ,1,
10/16/2012,PM 9:48:19,Mitt  Romney  looks like the  dude  in the elevator who acts like he doesn't see you coming and lets the fucking doors close,-1,
10/16/2012,PM 9:48:21," I  know nothing about politics but I just don't like Romney, I have no reason I just don't  #blackpower ",-1,
10/16/2012,PM 9:48:21,"If #Obama' s goal in tonights debate was to stem the tide of Romney's momentum, then he failed.  #Obama  's  actions  speak more than his words.",-1,
10/16/2012,PM 9:48:24,#Debates  Romney  made more  believable  arguments.,1,
10/16/2012,PM 9:48:38,"is  Romney  talking about raising  taxes  for? NIGGA, we already paying $1.09 for a small ass bag of chips full of air... NIGGAA PLEASEEE! Lol",-1,
10/16/2012,PM 9:48:39,"@ThatWhiteBoyCJ  Romney  has given millions to  charities,  churches and schools also.",1,
10/16/2012,PM 9:48:43,"If  Romney  was such a great  governor,  why do polls show Obama leading in Mass. by 19%?",-1,
10/16/2012,PM 9:48:49, Romney  says he'll level the playing field between  China  and US because its fairer. He can't use the same tactic in class inequality at home?,-1,
10/16/2012,PM 9:48:50,@abcWNN  #Romney   won  that #debate2012,1,
10/16/2012,PM 9:48:53,@beachprincess_ & so it mitt Romney.. Most  ppl  are  voting  for  Obama  to keep their education. Like me.,-1,
10/16/2012,PM 9:48:54, Romney  is  clutch  AF>>>>,-1,
10/16/2012,PM 9:48:57,"Republicans? Romney won. Democrats? Obama won. All in  all?  a  tie.  libya certainly doesn't help romney, but he did well on many other ?'s",2,
10/16/2012,PM 9:49:02,"@k4hsm  Romney  won the coin toss and got to go first. Obama isn't stupid, you know :p Besides, we've heard Romney affirm then deny his  47% ",-1,
10/16/2012,PM 9:49:03,ì@ariannahuff: Does Romney know  China  can  hear  him???,0,
10/16/2012,PM 9:49:07, Romney  the bully got  whipped  hahah #Obama2012,-1,
10/16/2012,PM 9:49:18,"And on a side note, I cannot believe  Romney  is 65 years old. He is soooooo  handsome ",1,
10/16/2012,PM 9:49:21,@JUJU_WATERFALL Obama hasn't done anything to help  immigrants  and  Romney  won't do anything either.,2,
10/16/2012,PM 9:49:24,@MikePrimee:  Romney   lying  ass got caught lol,-1,
10/16/2012,PM 9:49:26,What does  Romney  have to do with  Bush?? ,0,
10/16/2012,PM 9:49:32,@nickmerico Righhtt ! Man  Romney  is a  Mess  man. He is so Lost. Obama had him on his Knees.,-1,
10/16/2012,PM 9:49:33,"Romney = the anti-Christ! ""@LyfeLyrikz: RT @_theMAESTRO_: Jack of all trades huh  Romney??  Missionary, pastor, governor,  liar,  deceiver,""",-1,
10/16/2012,PM 9:49:45, Obama  just  shut  up... ?? And ???? #Romney2012 ??,1,
10/16/2012,PM 9:49:58,"No one is talking about the real issue here, both  Michelle  Obama and  Ann  Romney wore hot  pink! ",0,
10/16/2012,PM 9:49:59,"Mitt Romney can suck my dick tbqfh. Obama on the other hand should just rule the world. Btw what the  fuck  kinda name is   ""mitt  "" anyway?!",-1,
10/16/2012,PM 9:50:03,Knowing that I work my ass off  for  money and Obama is taking my tax money and giving it to some lazy ass is why I'm all for  #RomneyRyan2012 ,1,
10/16/2012,PM 9:50:06,If You Voting  For  Mitt  Romney  You Might As Well #KillYoSelf !,1,
10/16/2012,PM 9:50:08,"Gov.Romney what is 2+2?  Romney:  Ive been doin math all my life, I owned businesses, I saw  God,  President Obama never saw God! Bitch say 4!",0,
10/16/2012,PM 9:50:11, illuminati  =  Romney ,1,
10/16/2012,PM 9:50:21, Romney  Was  Rude!!! ,-1,
10/16/2012,PM 9:50:32,@ryan55bowman you said  Romney   won.  Either you are close minded or you didn't watch/listen to it all. But that's my opinion.,-1,
10/16/2012,PM 9:50:41,@BreiNic lol Righttt.  Romney  was not  pleasant  at all,0,
10/16/2012,PM 9:50:43," Romney   won!  Wasn't as big as last time but on 4 minutes less speaking time, he won. #RomneyRyan2012",1,
10/16/2012,PM 9:50:49,"I don't even like white so , I don't want  Romney  to  win  anyway ! &+ that mofo only for the RICH anyway ????.",-1,
10/16/2012,PM 9:50:56, I   don't   like   Romney  ??,-1,
10/16/2012,PM 9:50:57,@kholbylawson  Romney  wealthy businessman that doesn't take a government  salary.   Obama  raised our national  deficit  way too high.,2,
10/16/2012,PM 9:51:09,FOX NEWS headline: Pres. Obama is pro-choice because he does not believe in  God  unlike Gov.  Romney ,1,
10/16/2012,PM 9:51:11, Fuck  a  Romney. ,-1,
10/16/2012,PM 9:51:14,Mitt  Romney  is  rude  &  disrespectful  as hell #TeamObama,-1,
10/16/2012,PM 9:51:20,Obama made  Romney  look like an  asshole ,-1,
10/16/2012,PM 9:51:23,"Will: Great  Obama  tactic in playing  47%  issue at very end, when Romney couldn't respond. #debate",-1,
10/16/2012,PM 9:51:25,I agree with  Romney   women  got to be able to come home early to cook dinner I'm hungry as f*ck right now.lol,1,
10/16/2012,PM 9:51:48,"@GailSimone  Romney  talked about the ""binders full of  women""  his team gave him while he was trying to balance out the gender of his staff.",-1,
10/16/2012,PM 9:51:49,President  Obama   Dominated  The Debate And Exposed Mitt Romney in the Process! Well Done. Vote or Die!!!,-1,
10/16/2012,PM 9:51:50,Dez some dumbazz people Obama is a fuckin lier dis man ain't did shit he had more than enough time  Romney  has my  vote! ,1,
10/16/2012,PM 9:51:53,Mitt  Romney   shoots   blanks ,-1,
10/16/2012,PM 9:51:57,"Something I want to say to Mitt Romney.  ""Mr.Romney,  I want a  carreer.  Not just a job.""",0,
10/16/2012,PM 9:52:02,I just wish  Romney  elaborated. His  statements  are so general to me.,0,
10/16/2012,PM 9:52:10,Obama Should Just Call  Romney  A  Fuck  Boy Then Walk Off .,-1,
10/16/2012,PM 9:52:25,@Tyler_Taylor14 are you serious?  Romney  proved him  wrong  everytime,-1,
10/16/2012,PM 9:52:28,"If Romney wins, I'm turning in my car and riding my bike. Pretty sure  gas  will be  $18.10  anyway",0,
10/16/2012,PM 9:52:31,@LookMaNoHANS_EN aww that's cute. Maybe if  Romney's  elected he'll give out free self  confidence?? ,-1,
10/16/2012,PM 9:52:39,Give up  Romney  your  worthless. ,-1,
10/16/2012,PM 9:52:39,@TR_4444 I think you nailed it. Obama showed up ready but still offered nothing new.  Romney  very  good  on economy.,1,
10/16/2012,PM 9:52:47,Half of yall don't even know what Obama and  Romney  talking bout . Yall just  talking.  Have a seat _/,0,
10/16/2012,PM 9:52:51,@nydailynews  Romney   won  because he had on a blue tie.,1,
10/16/2012,PM 9:53:01,I didnt know Mitt  Romney  was a south asian  mother.  #BindersFullOfWomen,0,
10/16/2012,PM 9:53:03,@designpassion There always will be. I just think Obama is one step forward and  Romney  two steps  back. ,-1,
10/16/2012,PM 9:53:04,"@AlieNicole7 From your mouth to God's ears.  Welcome,  President   Romney! ",1,
10/16/2012,PM 9:53:09,Whoever  votes  for  Romney  is dumb as hell,-1,
10/16/2012,PM 9:53:14,@avolpe8 @nkadzis24  Romney  got his ass  kicked  what were u watching,-1,
10/16/2012,PM 9:53:17,"For every  question  asked,  Romney  said ""That's a great question, an important question!"" #debate",0,
10/16/2012,PM 9:53:40,"Seriously. How does  Romney   plan  to implement this ""5 point"" plan",0,
10/16/2012,PM 9:53:51," Obama   Wins,  Romney whats is this 5 step plan? Negro please 5 step off this campaign",-1,
10/16/2012,PM 9:54:18,"I respect Obama, but if I was able to  vote..  it'd be for  Romney.  #sorrynotsorry",1,
10/16/2012,PM 9:54:21,Oh so that talk about drop is oil production is cus of of the oil spill!!!  Romney   liar  liar pants on fire,-1,
10/16/2012,PM 9:54:23,#CNNDebate  Obama  CLEARLY  won  this debate. Romney is pure unamerican.,-1,
10/16/2012,PM 9:54:27, Obama  is going to  DESTROY  Romney next campaign,-1,
10/16/2012,PM 9:54:29,So in conclusion  Romney  just got  owned ,1,
10/16/2012,PM 9:54:54, Obama  gave Romney the bus driver  uppercut  tonight,-1,
10/16/2012,PM 9:55:04,"Honestly, Look at the records. Obama=Horrible  economy,  its  stayingRomney=Businessman,  understands economy. Actions speak louder than words.",1,
10/16/2012,PM 9:55:05, Romney  got  exposed! ,-1,
10/16/2012,PM 9:55:12," Romney   said  ""Borrow money from your parents for college"" Bitch I cant even get $11 from my mom, what makes you think i can get $65,000?",-1,
10/16/2012,PM 9:55:16,My  grandma  is goin  ham  on Romney haha,-1,
10/16/2012,PM 9:55:16,Mitt  Romney's   smirk<<  #ew,-1,
10/16/2012,PM 9:55:28,Mitt  Romney  got called out for  #LYING  during the Debate tonight! #HofstraDebate,-1,
10/16/2012,PM 9:55:36, Obama:   Education  & CareerRomney: Job & JobIdk about you but I want a career not a job.,-1,
10/16/2012,PM 9:55:38,OOOOOOOOOO better job on the economy.....uncommitted voters said  Romney  would do a significantly better  job! ,1,
10/16/2012,PM 9:55:39,"If  Romney   wins,  I say we all move to Europe... NIGGAS IN PARIS!!!",-1,
10/16/2012,PM 9:55:58,Obama should win forget Romney he aint nothing...Obama telling the  truth  he know what he doing  OBAMA  ALL DAY!!!,-1,
10/16/2012,PM 9:56:05,I'm waiting for  Obama  to  uppercut  Romney.,-1,
10/16/2012,PM 9:56:08,Its should be clear to the world that  Romney  is not a  NIGGA...  He knows shit about us NIGGAS!! #TEAMOBAMABITCH!!,-1,
